temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,ano,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde
0.6504593,0.87308633,0.30008972,0.33333334,0.0,0.0,0.42810816,0.0,69.569016,0.0,0.0,0.13333334,0.826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2670989,0.57573223,0.037762284,0.6666667,0.0,0.0,0.6996189,1.0,73.25221,0.0,0.0,0.13333334,0.86956525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3888607,0.64698136,0.887395,1.0,0.0,0.0,0.10227642,1.0,75.8144,0.0,0.0,0.13333334,0.9130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.90528965,0.30276334,0.22145152,0.8888889,0.0,0.0,0.24591728,0.0,86.53487,0.0,0.0,0.13333334,0.95652175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7307358,0.9532051,0.23923457,0.8888889,0.0,1.0,0.7411648,1.0,81.19094,0.0,0.0,0.13333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.07555699,0.016280174,0.73589253,0.44444445,1.0,0.0,0.29452795,0.0,76.936455,0.0,0.0,0.16666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20570469,0.91986406,0.20396757,0.11111111,0.0,0.0,0.17883551,0.0,64.59534,0.0,0.0,0.16666669,0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.88835216,0.32125854,0.599857,1.0,0.0,1.0,0.19575365,0.0,81.10902,0.0,0.0,0.16666669,0.08695652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.41231537,0.59920514,0.18769109,0.33333334,1.0,1.0,0.9325607,1.0,70.257744,0.0,0.0,0.16666669,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2039361,0.11044872,0.7349577,0.0,1.0,1.0,0.49315146,0.0,65.98142,0.0,0.0,0.16666669,0.17391305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.34648323,0.039028645,0.8429043,0.44444445,1.0,1.0,0.13552053,1.0,76.19515,0.0,0.0,0.16666669,0.21739131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.41180873,0.2073021,0.6365646,0.11111111,0.0,0.0,0.3929053,1.0,72.16382,0.0,0.0,0.16666669,0.26086956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7551999,0.15097618,0.07259202,0.33333334,0.0,0.0,0.587273,0.0,74.118095,0.0,0.0,0.16666669,0.30434784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.13244557,0.23141813,0.51776266,0.22222222,1.0,0.0,0.3170994,0.0,73.92815,0.0,0.0,0.16666669,0.3478261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.854825,0.15487087,0.09639597,0.33333334,1.0,0.0,0.76167494,0.0,80.511665,0.0,0.0,0.16666669,0.39130434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3793893,0.9795748,0.13793743,0.22222222,0.0,1.0,0.8081091,0.0,68.56409,0.0,0.0,0.16666669,0.43478262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.47654533,0.5410361,0.07476866,0.44444445,0.0,1.0,0.59666556,0.0,71.4276,0.0,0.0,0.16666669,0.47826087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.12951255,0.7373369,0.9249778,0.0,1.0,0.0,0.81428945,0.0,64.076965,0.0,0.0,0.16666669,0.5217391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2716825,0.19642925,0.22916687,0.11111111,0.0,1.0,0.2587889,0.0,57.484444,0.0,0.0,0.16666669,0.5652174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.94592285,0.8809594,0.7244679,1.0,0.0,0.0,0.046508975,0.0,82.59777,0.0,0.0,0.16666669,0.6086957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47402072,0.44281042,0.25233173,0.22222222,0.0,0.0,0.8730911,1.0,77.51805,0.0,0.0,0.16666669,0.65217394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.15180516,0.10814476,0.3813858,0.7777778,0.0,0.0,0.38527715,0.0,71.01714,0.0,0.0,0.16666669,0.6956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.55188155,0.60961306,0.3003508,0.0,0.0,0.0,0.33844545,1.0,64.697914,0.0,0.0,0.16666669,0.73913044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.62046456,0.54804134,0.658985,1.0,1.0,0.0,0.3533963,0.0,76.30888,0.0,0.0,0.16666669,0.7826087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8490255,0.48369145,0.8447126,0.0,0.0,1.0,0.9794643,1.0,80.003845,0.0,0.0,0.16666669,0.826087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.42819333,0.32292414,0.19446862,0.33333334,0.0,0.0,0.78049564,1.0,72.10407,0.0,0.0,0.16666669,0.86956525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9581828,0.51417744,0.39975786,0.6666667,1.0,0.0,0.9360476,1.0,93.78947,0.0,0.0,0.16666669,0.9130435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19510746,0.52639425,0.51990557,0.7777778,1.0,1.0,0.949836,0.0,78.13896,0.0,0.0,0.16666669,0.95652175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5162921,0.3201053,0.51989925,0.33333334,1.0,1.0,0.09769094,0.0,87.324486,0.0,0.0,0.16666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.40119457,0.5984206,0.56807196,0.33333334,0.0,0.0,0.5002621,1.0,74.17905,0.0,0.0,0.20000002,0.0,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.27830744,0.13561535,0.71081364,0.0,0.0,1.0,0.59881157,0.0,69.91514,0.0,0.0,0.20000002,0.04347826,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.60387015,0.5849894,0.49401665,0.8888889,1.0,1.0,0.3789656,1.0,91.59435,0.0,0.0,0.20000002,0.08695652,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.07898641,0.1467421,0.29410315,0.5555556,0.0,0.0,0.879307,1.0,76.138954,0.0,0.0,0.20000002,0.13043478,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.49483156,0.18919766,0.6075585,1.0,1.0,1.0,0.6672499,0.0,70.97691,0.0,0.0,0.20000002,0.17391305,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.473737,0.53810513,0.52824926,0.44444445,1.0,1.0,0.8771336,0.0,79.43394,0.0,0.0,0.20000002,0.21739131,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.73570347,0.20521843,0.053687215,0.33333334,0.0,1.0,0.92624754,0.0,77.65217,0.0,0.0,0.20000002,0.26086956,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2929604,0.13357079,0.08151293,0.33333334,1.0,1.0,0.31887233,1.0,74.1161,0.0,0.0,0.20000002,0.30434784,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.21652508,0.37006676,0.33651507,0.44444445,0.0,1.0,0.62484926,0.0,67.63764,0.0,0.0,0.20000002,0.3478261,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.20500636,0.577379,0.31366146,0.6666667,1.0,1.0,0.9864611,1.0,72.590225,0.0,0.0,0.20000002,0.39130434,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9821675,0.23424852,0.65760076,0.6666667,0.0,1.0,0.9622912,0.0,85.12073,0.0,0.0,0.20000002,0.43478262,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.45256996,0.3162768,0.58772886,0.0,1.0,0.0,0.53129995,0.0,76.92758,0.0,0.0,0.20000002,0.47826087,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.95878124,0.79655635,0.6043221,0.11111111,1.0,0.0,0.85685253,1.0,82.96294,0.0,0.0,0.20000002,0.5217391,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.89614725,0.46297586,0.6866913,0.0,1.0,1.0,0.21081801,1.0,77.220085,0.0,0.0,0.20000002,0.5652174,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44054246,0.44402313,0.3110689,0.33333334,0.0,0.0,0.6804312,0.0,71.131065,0.0,0.0,0.20000002,0.6086957,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40956998,0.503011,0.7481204,0.22222222,0.0,1.0,0.90894556,0.0,69.272224,0.0,0.0,0.20000002,0.65217394,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.66079545,0.9919367,0.796329,0.7777778,0.0,1.0,0.465922,0.0,82.23685,0.0,0.0,0.20000002,0.6956522,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9340558,0.53568816,0.7747928,0.5555556,1.0,0.0,0.51417214,1.0,83.33162,0.0,0.0,0.20000002,0.73913044,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.80449605,0.31076682,0.11987746,0.33333334,1.0,0.0,0.7086324,1.0,95.07096,0.0,0.0,0.20000002,0.7826087,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.47414064,0.0050570965,0.8660357,0.0,1.0,1.0,0.28750914,0.0,79.80025,0.0,0.0,0.20000002,0.826087,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.49362636,0.34966648,0.53639877,0.44444445,1.0,0.0,0.38317883,0.0,78.7305,0.0,0.0,0.20000002,0.86956525,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.25486517,0.36831594,0.3168168,0.11111111,1.0,1.0,0.5067945,1.0,85.42768,0.0,0.0,0.20000002,0.9130435,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.60727787,0.18366528,0.5316547,0.6666667,0.0,1.0,0.21070878,0.0,84.03169,0.0,0.0,0.20000002,0.95652175,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.06256819,0.6989744,0.003895998,0.5555556,1.0,1.0,0.8796236,0.0,72.89059,0.0,0.0,0.20000002,1.0,0.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.57122517,0.41006386,0.99922156,0.11111111,1.0,1.0,0.9866661,0.0,75.61498,0.0,0.0,0.23333335,0.0,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09080362,0.056559086,0.48652637,0.5555556,0.0,1.0,0.14353828,0.0,71.78965,0.0,0.0,0.23333335,0.04347826,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.52024055,0.6221032,0.5329782,0.33333334,0.0,0.0,0.13512276,0.0,63.008156,0.0,0.0,0.23333335,0.08695652,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.59742737,0.2827145,0.5952308,0.44444445,1.0,1.0,0.5406967,0.0,94.55062,0.0,0.0,0.23333335,0.13043478,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.77257204,0.7786571,0.7516087,0.22222222,1.0,0.0,0.72235197,1.0,83.57683,0.0,0.0,0.23333335,0.17391305,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.52482224,0.12082219,0.8228017,0.44444445,1.0,1.0,0.14873943,1.0,84.69318,0.0,0.0,0.23333335,0.21739131,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6390872,0.7655481,0.38681006,0.22222222,0.0,0.0,0.15567192,0.0,78.586136,0.0,0.0,0.23333335,0.26086956,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5400908,0.27376556,0.73981166,0.22222222,1.0,0.0,0.97174746,0.0,75.64668,0.0,0.0,0.23333335,0.30434784,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26506186,0.8061881,0.08600891,0.7777778,0.0,1.0,0.29284066,1.0,73.20687,0.0,0.0,0.23333335,0.3478261,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.31049824,0.7951069,0.4836154,0.11111111,1.0,0.0,0.93982255,0.0,74.33394,0.0,0.0,0.23333335,0.39130434,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4427085,0.24312818,0.42301035,1.0,1.0,1.0,0.6388304,1.0,81.30054,0.0,0.0,0.23333335,0.43478262,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.37642527,0.6366519,0.31209934,0.7777778,1.0,0.0,0.55899405,0.0,78.22921,0.0,0.0,0.23333335,0.47826087,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5670662,0.848704,0.35319436,0.0,0.0,0.0,0.4756085,0.0,75.41032,0.0,0.0,0.23333335,0.5217391,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4124856,0.89859784,0.6665547,0.33333334,1.0,1.0,0.82883567,0.0,71.18623,0.0,0.0,0.23333335,0.5652174,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9534936,0.1763413,0.9493294,0.22222222,0.0,1.0,0.32245404,1.0,92.86092,0.0,0.0,0.23333335,0.6086957,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.59645295,0.29104972,0.6163728,0.7777778,1.0,1.0,0.91397876,0.0,82.10277,0.0,0.0,0.23333335,0.65217394,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47375107,0.51332855,0.68552566,0.44444445,1.0,1.0,0.5530021,1.0,78.28653,0.0,0.0,0.23333335,0.6956522,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99562883,0.8373275,0.10674703,0.5555556,0.0,0.0,0.90082043,0.0,86.08747,0.0,0.0,0.23333335,0.73913044,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22483754,0.32513547,0.8990518,0.7777778,1.0,0.0,0.89858043,1.0,74.576805,0.0,0.0,0.23333335,0.7826087,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.45396924,0.043840647,0.55644166,1.0,1.0,1.0,0.32202205,1.0,90.53847,0.0,0.0,0.23333335,0.826087,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.43382716,0.45145535,0.3319509,0.33333334,1.0,0.0,0.8326678,1.0,76.76832,0.0,0.0,0.23333335,0.86956525,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.76047754,0.9517076,0.57311535,0.8888889,0.0,1.0,0.33532017,0.0,86.41515,0.0,0.0,0.23333335,0.9130435,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5712879,0.9223871,0.62360084,0.5555556,1.0,1.0,0.89900255,0.0,76.19438,0.0,0.0,0.23333335,0.95652175,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6879115,0.72137785,0.117717266,0.44444445,0.0,1.0,0.54723907,0.0,76.93392,0.0,0.0,0.23333335,1.0,1.0,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.41158605,0.37423944,0.29075003,0.0,0.0,1.0,0.06279086,1.0,71.055046,0.0,0.0,0.26666668,0.0,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.21685958,0.25536418,0.56596875,1.0,0.0,1.0,0.51677805,1.0,77.39615,0.0,0.0,0.26666668,0.04347826,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.14624047,0.15047634,0.6667801,0.8888889,0.0,1.0,0.9674641,0.0,70.65427,0.0,0.0,0.26666668,0.08695652,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.25417447,0.53758276,0.722026,0.33333334,1.0,0.0,0.5848053,0.0,67.80755,0.0,0.0,0.26666668,0.13043478,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3955114,0.039829016,0.7304059,0.22222222,1.0,1.0,0.07129765,1.0,72.07175,0.0,0.0,0.26666668,0.17391305,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06774783,0.28284287,0.2841692,0.0,1.0,0.0,0.45074618,1.0,59.608902,0.0,0.0,0.26666668,0.21739131,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.79998875,0.9277171,0.29141796,0.7777778,1.0,1.0,0.17682508,1.0,90.01159,0.0,0.0,0.26666668,0.26086956,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.068032265,0.13308561,0.80187285,0.6666667,1.0,0.0,0.08199497,0.0,73.377045,0.0,0.0,0.26666668,0.30434784,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03657174,0.65467143,0.42644274,0.44444445,0.0,0.0,0.2226786,1.0,70.978745,0.0,0.0,0.26666668,0.3478261,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.19871473,0.56245303,0.55897236,0.33333334,1.0,1.0,0.48866734,0.0,74.37958,0.0,0.0,0.26666668,0.39130434,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.22172117,0.6675153,0.31416678,0.7777778,0.0,1.0,0.021728085,0.0,67.64237,0.0,0.0,0.26666668,0.43478262,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2641344,0.040920258,0.36530304,0.0,0.0,1.0,0.7553629,1.0,71.53539,0.0,0.0,0.26666668,0.47826087,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.013765335,0.8056165,0.021102786,0.6666667,0.0,0.0,0.66805005,1.0,65.28899,0.0,0.0,0.26666668,0.5217391,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.38482952,0.14597988,0.8290843,0.11111111,0.0,1.0,0.03539033,0.0,72.43113,0.0,0.0,0.26666668,0.5652174,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6825659,0.76324105,0.26225638,0.33333334,0.0,0.0,0.803954,0.0,75.68903,0.0,0.0,0.26666668,0.6086957,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.097679615,0.8153019,0.3601308,0.0,1.0,0.0,0.6988923,0.0,71.77872,0.0,0.0,0.26666668,0.65217394,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6942551,0.06482208,0.84620285,0.0,1.0,1.0,0.0020633293,0.0,80.04392,0.0,0.0,0.26666668,0.6956522,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09119487,0.18706405,0.5415218,0.8888889,0.0,1.0,0.05140246,1.0,75.36944,0.0,0.0,0.26666668,0.73913044,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.87987447,0.2570709,0.09137106,0.7777778,1.0,1.0,0.009736452,1.0,86.5506,0.0,0.0,0.26666668,0.7826087,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.44767785,0.8806101,0.18428612,0.7777778,0.0,1.0,0.19099465,0.0,71.93815,0.0,0.0,0.26666668,0.826087,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.56405544,0.7285967,0.1963532,0.5555556,1.0,0.0,0.46766883,1.0,87.137085,0.0,0.0,0.26666668,0.86956525,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4213364,0.7852869,0.31946647,0.6666667,1.0,0.0,0.8902275,1.0,73.58696,0.0,0.0,0.26666668,0.9130435,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8030236,0.012838721,0.18530011,0.22222222,1.0,1.0,0.4483076,0.0,90.7251,0.0,0.0,0.26666668,0.95652175,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.33610582,0.734476,0.58201754,0.5555556,1.0,1.0,0.61227983,0.0,72.996284,0.0,0.0,0.26666668,1.0,1.0,0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.32557464,0.69881666,0.32588482,0.5555556,0.0,0.0,0.96239585,0.0,85.680756,0.0,0.0,0.3,0.0,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.11428642,0.710134,0.9799398,0.8888889,0.0,1.0,0.5486721,0.0,69.30518,0.0,0.0,0.3,0.04347826,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.81772757,0.36889505,0.4058963,0.0,1.0,0.0,0.21367659,1.0,73.99984,0.0,0.0,0.3,0.08695652,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09978175,0.09307027,0.18809378,0.44444445,1.0,0.0,0.011186704,0.0,70.28576,0.0,0.0,0.3,0.13043478,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0950346,0.81599,0.801273,0.6666667,1.0,0.0,0.69679785,0.0,75.17637,0.0,0.0,0.3,0.17391305,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6968751,0.55179656,0.74009144,0.6666667,1.0,1.0,0.07121191,1.0,86.7156,0.0,0.0,0.3,0.21739131,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9385638,0.65976214,0.95003164,0.8888889,0.0,0.0,0.8062109,1.0,90.452156,0.0,0.0,0.3,0.26086956,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.097937346,0.9900031,0.76441026,0.22222222,1.0,0.0,0.2833521,0.0,64.36966,0.0,0.0,0.3,0.30434784,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.29298115,0.68442297,0.28423643,0.7777778,0.0,0.0,0.8035536,1.0,68.35679,0.0,0.0,0.3,0.3478261,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1295433,0.46333873,0.15681064,0.22222222,1.0,0.0,0.7082955,1.0,70.38083,0.0,0.0,0.3,0.39130434,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.39727116,0.7840538,0.28035963,0.44444445,0.0,1.0,0.24503249,1.0,77.708046,0.0,0.0,0.3,0.43478262,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5678077,0.75708437,0.6649077,0.33333334,0.0,0.0,0.42311454,0.0,68.52149,0.0,0.0,0.3,0.47826087,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8298111,0.5117651,0.90875757,0.0,0.0,0.0,0.38143325,0.0,77.87769,0.0,0.0,0.3,0.5217391,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4280584,0.68121076,0.016071439,0.22222222,1.0,1.0,0.05798933,1.0,77.73573,0.0,0.0,0.3,0.5652174,0.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
