temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,ano,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde,eficiencia_por_metro_quadrado,kwh_por_pessoa,hvac_eficiencia,iluminacao_eficiencia,percentual_renovavel,conforto_termico
0.5818043,0.13382803,-0.9972241,0.9659537,-0.984126,1.018165,0.024386602,-0.93604094,78.20231,0.0,-0.58658844,0.08725182,0.031549856,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,0.9257828,-0.275637,-0.97524065,0.9767581,0.014344599,0.27050197
0.7059613,-1.993073,-1.6487988,0.11642123,1.0161301,-0.9821591,-0.22879706,-0.93604094,90.49171,0.0,-0.58658844,0.08725182,0.14918362,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,2.567021,0.4623613,0.7500042,-0.97164035,-0.39528865,-1.5574737
1.5149689,-1.3011198,-0.89852595,0.38031253,-0.984126,-0.9821591,-1.0606644,1.0683293,76.68184,0.0,-0.58658844,0.08725182,0.25481394,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,0.7244106,0.11560407,-0.97524065,-0.97164035,-1.03209,-0.6642951
0.6402467,-0.7726896,-0.17048934,-0.62162775,1.0161301,1.018165,1.00837,1.0683293,81.51852,0.0,-0.58658844,0.08725182,0.3532422,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,0.3222975,0.9979799,0.938758,0.8979725,0.9183142,-0.5479632
-1.1260092,-0.25775394,1.2238424,-1.2072688,-0.984126,1.018165,0.6350252,1.0683293,67.31543,0.0,-0.58658844,0.08725182,0.44446838,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-1.4383852,1.4607456,-0.97524065,1.2895519,0.7819979,-0.6488955
0.57362694,0.9308414,-1.565702,0.9659537,-0.984126,1.018165,-2.0140383,-0.93604094,79.496605,0.0,-0.58658844,0.08725182,0.53089315,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.6431186,-0.26162556,-0.97524065,0.9452416,-2.0353253,1.0519692
1.0974267,0.18939173,-0.4291348,0.7966117,1.0161301,1.018165,-0.23749033,1.0683293,86.44734,0.0,-0.58658844,0.08725182,0.6101159,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,0.8628249,-0.07422197,0.8302577,0.7919884,-0.35294297,0.49366271
1.1845202,0.66649854,-0.11030937,0.38031253,1.0161301,1.018165,-1.2026256,1.0683293,93.69481,0.0,-0.58658844,0.08725182,0.6845373,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,0.95408124,0.29348493,0.69133765,0.6562898,-1.3742259,0.9778335
-0.06404184,0.75321114,0.06653294,-0.20532861,1.0161301,-0.9821591,-0.98360467,-0.93604094,79.48953,0.0,-0.58658844,0.08725182,0.75415725,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.00303442,0.60511833,0.98731554,-0.97164035,-0.9927734,0.6854465
0.6368761,1.2242368,0.9208138,0.9659537,1.0161301,-0.9821591,-0.25742328,1.0683293,71.90488,0.0,-0.58658844,0.08725182,0.82137656,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-1.0385752,-0.34695837,1.1929138,-0.97164035,-0.16626634,1.3690425
1.4309586,-1.0455532,1.4939716,-2.2092092,-0.984126,-0.9821591,0.31227875,-0.93604094,77.41386,0.0,-0.58658844,0.08725182,0.8837945,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-1.1692331,-2.5106626,-0.97524065,-0.97164035,0.30576253,-0.48565513
0.043440685,0.392086,0.14052336,-2.2092092,-0.984126,1.018165,0.829918,-0.93604094,68.46854,0.0,-0.58658844,0.08725182,0.9438117,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-0.66490716,-2.5106626,-0.97524065,1.2517577,0.9512393,0.35307494
-0.079291105,0.29126608,-0.70464146,0.60327953,-0.984126,-0.9821591,0.2908773,1.0683293,72.99317,0.0,-0.58658844,0.08725182,1.0014282,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,0.2996724,-0.08727715,-0.97524065,-0.97164035,0.35286802,0.21549477
1.5452889,1.2940186,-1.7456024,-2.2092092,-0.984126,-0.9821591,0.2269042,1.0683293,83.226006,0.0,-0.58658844,0.08725182,1.0542433,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,2.1430032,-2.5106626,-0.97524065,-0.97164035,0.13979399,1.7069434
1.6298084,-0.59869444,-1.109513,-1.2072688,1.0161301,-0.9821591,0.13116321,-0.93604094,80.43141,0.0,-0.58658844,0.08725182,1.1070585,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,1.1956769,1.6258633,0.9644712,-0.97164035,0.086077884,-0.027772062
1.5017933,0.16026482,0.7361805,1.1183616,-0.984126,-0.9821591,-0.6963813,1.0683293,81.66466,0.0,-0.58658844,0.19141337,-2.7988627,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.4404395,-0.3389222,-0.97524065,-0.97164035,-0.73807263,0.6042013
1.547528,0.6556198,-1.9226111,0.38031253,1.0161301,1.018165,-2.4230833,1.0683293,91.90838,0.0,-0.58658844,0.19141337,-1.9466178,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,1.7274442,-0.64531434,-0.5078008,-0.57735026,3.0539188,0.27631137,0.72355235,0.6877575,-2.5565562,1.0846031
-0.8404858,0.35836527,-1.3359445,-0.62162775,1.0161301,-0.9821591,-1.7635825,1.0683293,65.67603,0.0,-0.58658844,0.19141337,-1.4484749,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,1.7274442,-0.64531434,-0.5078008,-0.57735026,0.38972017,0.80022794,1.3969897,-0.97164035,-1.6033864,0.058170103
0.4552601,-1.9110951,-0.011003012,0.38031253,1.0161301,-0.9821591,0.8305151,1.0683293,76.23585,0.0,-0.58658844,0.19141337,-1.0943733,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.11703975,0.11045659,1.070533,-0.97164035,0.82545793,-1.5937561
0.03611416,-1.0411394,-0.4666972,0.9659537,1.0161301,1.018165,-0.032607447,1.0683293,81.5468,0.0,-0.58658844,0.19141337,-0.82069474,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,1.7274442,-0.64531434,-0.5078008,-0.57735026,0.6052239,-0.2398499,0.93811107,0.8973406,-0.08860253,-1.0067207
-0.010425696,-0.03262656,1.2579558,0.9659537,-0.984126,1.018165,-0.63717794,-0.93604094,83.75996,0.0,-0.58658844,0.19141337,-0.5962303,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.73631746,-0.21689607,-0.97524065,0.8482504,-0.7073459,-0.080730185
-0.5375198,-1.5325724,0.7934038,-0.20532861,1.0161301,1.018165,-0.8544447,1.0683293,76.63973,0.0,-0.58658844,0.19141337,-0.4065759,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.7253494,0.57206345,1.0598192,1.0162263,-0.8261526,-1.6536784
-0.0803247,-0.110213175,1.1708428,0.7966117,-0.984126,1.018165,0.43004087,1.0683293,73.629974,0.0,-0.58658844,0.19141337,-0.2421287,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,1.5496324,-0.5078008,-0.57735026,-1.124249,-0.21292315,-0.97524065,1.0969352,0.47812384,-0.17815554
0.06312895,-0.8128827,0.92424107,-0.20532861,1.0161301,-0.9821591,0.4712349,1.0683293,86.84929,0.0,-0.58658844,0.19141337,-0.098087355,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.34313297,0.6854673,0.8219512,-0.97164035,0.3267454,-0.79039776
-1.5877086,-0.32011214,0.077046454,0.11642123,1.0161301,1.018165,1.0205297,1.0683293,66.84868,0.0,-0.58658844,0.19141337,0.031549856,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.70719326,0.19162437,1.355694,1.3052396,1.1641932,-0.8495777
-0.49096256,-0.590531,0.43144307,0.9659537,-0.984126,1.018165,0.1961584,1.0683293,73.05781,0.0,-0.58658844,0.19141337,0.14918362,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.6373302,-0.33348984,-0.97524065,1.1130395,0.25958472,-0.7719447
-0.7230874,-0.9054322,0.12359457,-1.2072688,-0.984126,-0.9821591,-0.5962894,-0.93604094,74.12653,0.0,-0.58658844,0.19141337,0.25481394,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.34363192,1.5500975,-0.97524065,-0.97164035,-0.53431344,-1.1465967
-0.4149643,-1.260762,-1.2535815,-0.62162775,1.0161301,1.018165,0.6523722,1.0683293,79.9385,0.0,-0.58658844,0.19141337,0.3532422,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.3196688,0.9800231,0.97635573,0.93469834,0.5978126,-1.3662562
1.1572073,-0.50361454,-1.1525519,-1.2072688,-0.984126,-0.9821591,0.9390183,-0.93604094,78.63689,0.0,-0.58658844,0.19141337,0.44446838,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.118994,1.6049125,-0.97524065,-0.97164035,0.89379185,-0.12003935
0.1671756,0.42797846,1.255605,-1.2072688,1.0161301,-0.9821591,-0.8228499,-0.93604094,65.44543,0.0,-0.58658844,0.19141337,0.53089315,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,-0.5078008,1.7320508,-1.539628,1.4346514,1.4052843,-0.97164035,-0.62465966,0.42643955
-1.0215665,0.65012884,1.4147075,0.7966117,-0.984126,1.018165,0.67030025,-0.93604094,74.71188,0.0,-0.58658844,0.19141337,0.6101159,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,-0.5078008,1.7320508,-1.2331079,-0.2003916,-0.97524065,1.0671748,0.6941303,0.31046164
-0.7689635,0.08077575,-0.7099103,0.7966117,1.0161301,1.018165,1.0643997,1.0683293,71.56881,0.0,-0.58658844,0.19141337,0.6845373,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,-0.5078008,1.7320508,0.21366559,-0.23726943,1.2030091,1.1560956,1.1259335,-0.20277877
1.442302,0.390288,-1.8289332,0.11642123,1.0161301,-0.9821591,0.92874426,1.0683293,91.49098,0.0,-0.58658844,0.19141337,0.75415725,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,-0.5078008,1.7320508,2.8892083,0.4722519,0.7312718,-0.97164035,0.7062852,0.798281
-1.2867837,0.3252976,0.032660894,-0.20532861,1.0161301,-0.9821591,0.58580196,1.0683293,66.97225,0.0,-0.58658844,0.19141337,0.82137656,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,1.9692763,-0.57735026,-0.66778713,0.45039192,1.3514163,-0.97164035,0.7401166,-0.1019077
-0.37818804,0.871815,1.2042514,-1.2072688,-0.984126,-0.9821591,-0.6694907,-0.93604094,75.67917,0.0,-0.58658844,0.19141337,0.8837945,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,1.9692763,-0.57735026,-1.0549648,1.5693299,-0.97524065,-0.97164035,-0.62933284,0.71895665
-0.033647753,-1.0531164,0.6368717,-0.20532861,-0.984126,1.018165,-1.5584382,-0.93604094,66.82946,0.0,-0.58658844,0.19141337,0.9438117,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,1.9692763,-0.57735026,-1.0956846,0.44847137,-0.97524065,1.3058879,-1.4023032,-1.0425553
0.26838696,-1.0221249,0.0050955033,-0.62162775,1.0161301,1.018165,-0.5642487,1.0683293,86.77962,0.0,-0.58658844,0.19141337,1.0014282,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,1.9692763,-0.57735026,0.45398542,1.0554137,0.82339436,0.78528416,-0.6744671,-0.90559506
1.5904645,-1.3697453,-0.8263699,0.7966117,-0.984126,1.018165,-0.48356575,-0.93604094,83.34114,0.0,-0.58658844,0.19141337,1.0542433,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.5788899,-0.64531434,1.9692763,-0.57735026,1.0844418,-0.10600456,-0.97524065,0.8573361,-0.551873,-0.68946165
-0.21589042,0.5093964,-0.91411763,-0.62162775,-0.984126,1.018165,-2.9450061,-0.93604094,66.15,0.0,-0.58658844,0.19141337,1.1070585,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,2.4381232,1.7274442,-0.64531434,-0.5078008,-0.57735026,0.041608676,0.80678934,-0.97524065,1.3291013,-2.9867299,0.39325845
-0.5469853,-1.0512266,-0.86051947,-2.2092092,-0.984126,-0.9821591,0.43229297,-0.93604094,66.17762,0.0,-0.58658844,0.28795335,-2.7988627,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.003015156,-2.5106626,-0.97524065,-0.97164035,0.60452664,-1.2218975
1.1526943,0.1645403,-1.5407625,-0.20532861,1.0161301,1.018165,0.34180388,1.0683293,94.17852,0.0,-0.58658844,0.28795335,-1.9466178,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,2.693738,0.7591918,0.68281996,0.64796966,0.10907707,0.48892364
1.5553137,-0.565745,0.09097034,0.7966117,1.0161301,-0.9821591,-0.29980478,1.0683293,89.632515,0.0,-0.58658844,0.28795335,-1.4484749,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,0.528218,-0.042710155,0.7664578,-0.97164035,-0.4533598,-0.027335845
-1.6258928,0.56017,1.53053,0.7966117,1.0161301,1.018165,0.7536346,-0.93604094,71.85137,0.0,-0.58658844,0.28795335,-1.0943733,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-1.4246399,-0.23389435,1.1945007,1.1477846,0.820599,0.05369124
1.6449096,1.007624,-1.105393,-1.2072688,1.0161301,-0.9821591,0.14746188,-0.93604094,85.92555,0.0,-0.58658844,0.28795335,-0.82069474,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,1.5652626,1.687248,0.8411538,-0.97164035,0.026503205,1.4554381
0.8431829,0.70204246,1.34657,-2.2092092,-0.984126,1.018165,-2.5552824,1.0683293,72.64321,0.0,-0.58658844,0.28795335,-0.5962303,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-1.2793278,-2.5106626,-0.97524065,1.1248506,-2.557271,0.90531075
-1.1211742,1.3186147,-0.9709331,-1.2072688,-0.984126,-0.9821591,-1.5007876,1.0683293,71.369354,0.0,-0.58658844,0.28795335,-0.4065759,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,0.44187564,1.5149438,-0.97524065,-0.97164035,-1.4062791,1.0013796
-1.4146268,0.35991165,1.2480819,-2.2092092,-0.984126,-0.9821591,-3.1603096,-0.93604094,56.158207,0.0,-0.58658844,0.28795335,-0.2421287,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-1.947022,-2.5106626,-0.97524065,-0.97164035,-3.262446,-0.101109885
-1.5672871,-0.056519207,1.4515338,0.38031253,-0.984126,1.018165,0.75904405,1.0683293,64.15908,0.0,-0.58658844,0.28795335,-0.098087355,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-1.704221,-0.04086133,-0.97524065,1.3999445,0.95900583,-0.57534915
0.4626345,0.34766397,-1.2311184,0.60327953,-0.984126,1.018165,-1.502222,1.0683293,78.553,0.0,-0.58658844,0.28795335,0.031549856,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,1.1979566,-0.023329342,-0.97524065,0.9681125,-1.5001992,0.4390152
-0.6043333,0.5480985,0.79940635,0.9659537,1.0161301,-0.9821591,0.9755195,-0.93604094,83.95705,0.0,-0.58658844,0.28795335,0.14918362,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.38008904,-0.2148789,0.8834909,-0.97164035,0.8520194,0.32043338
0.15618908,-0.5349723,-1.7215824,-1.2072688,-0.984126,1.018165,-0.7403479,-0.93604094,71.79237,0.0,-0.58658844,0.28795335,0.25481394,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,1.2364926,1.520423,-0.97524065,1.1495155,-0.6424344,-0.5022409
-1.1374309,0.586827,0.7317612,1.1183616,1.0161301,1.018165,-0.6263081,-0.93604094,75.05653,0.0,-0.58658844,0.28795335,0.3532422,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.7571266,-0.41007233,1.1024668,1.0578848,-0.57763565,0.21246995
1.569179,1.2290837,-1.0478584,0.9659537,-0.984126,1.018165,-1.640984,-0.93604094,80.48704,0.0,-0.58658844,0.28795335,0.44446838,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.1328572,-0.25104302,-0.97524065,0.9217894,-1.6635575,1.6496345
0.3187217,1.4147716,-1.3551204,0.38031253,-0.984126,-0.9821591,0.5619549,1.0683293,85.70653,0.0,-0.58658844,0.28795335,0.53089315,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.8446693,0.21413168,-0.97524065,-0.97164035,0.4295264,1.4780276
1.1737338,1.4020936,0.4677504,-0.20532861,-0.984126,1.018165,0.619974,1.0683293,84.5861,0.0,-0.58658844,0.28795335,0.6101159,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.07733534,0.66148233,-0.97524065,0.83056456,0.50074196,1.7055792
-0.54237664,0.1689844,-0.095366955,0.11642123,-0.984126,1.018165,-0.33553988,1.0683293,71.58908,0.0,-0.58658844,0.28795335,0.6845373,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.3093446,0.25251517,-0.97524065,1.1555009,-0.23823364,-0.046525512
1.3892277,1.1312406,1.3307709,-2.2092092,1.0161301,-0.9821591,-0.71721464,1.0683293,79.76637,0.0,-0.58658844,0.28795335,0.75415725,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.9610943,-2.5106626,0.98055124,-0.97164035,-0.7332738,1.497577
-0.117712386,1.4983261,0.9710595,0.38031253,1.0161301,-0.9821591,0.77683264,-0.93604094,68.195595,0.0,-0.58658844,0.28795335,0.82137656,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-1.244438,0.012470538,1.3099798,-0.97164035,0.9044562,1.4503202
-0.29491764,0.53170997,0.7649164,-0.20532861,1.0161301,-0.9821591,0.8656519,1.0683293,66.00178,0.0,-0.58658844,0.28795335,0.8837945,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-1.2187722,0.437261,1.3853761,-0.97164035,1.0291489,0.39275336
1.0330393,-0.06633974,1.1811608,-0.62162775,-0.984126,1.018165,-0.008758306,1.0683293,80.5144,0.0,-0.58658844,0.28795335,0.9438117,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-0.8244388,0.9866081,-0.97524065,0.9211575,-0.050994754,0.2331309
-0.27959442,1.046511,0.9006822,0.9659537,1.0161301,-0.9821591,0.21313563,-0.93604094,83.2194,0.0,-0.58658844,0.28795335,1.0014282,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-0.49398583,-0.22245106,0.89987534,-0.97164035,0.12656005,0.9285794
1.3173312,-0.7435224,0.81665134,0.38031253,1.0161301,1.018165,-0.6514986,1.0683293,96.2448,0.0,-0.58658844,0.28795335,1.0542433,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,0.18831588,0.31746763,0.6474113,0.61338216,-0.8696984,-0.27146935
-0.26049367,-0.555776,1.2722224,1.1183616,-0.984126,1.018165,0.7293393,-0.93604094,73.10864,0.0,-0.58658844,0.28795335,1.1070585,-0.6359987,-0.8365096,-0.396746,-0.41015154,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-1.2124214,-0.43211585,-0.97524065,1.1115968,0.7767129,-0.66257316
-1.4800825,0.6818012,-0.32495785,0.38031253,-0.984126,1.018165,0.9746423,1.0683293,69.615974,0.0,-0.58658844,0.37941226,-2.7988627,-0.6359987,-0.1488359,2.5205042,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.23774806,0.03054005,-0.97524065,1.2153599,1.0718223,0.22172041
0.0006108737,1.1415482,-1.668928,-0.20532861,1.0161301,1.018165,0.94834846,-0.93604094,85.17992,0.0,-0.58658844,0.37941226,-1.9466178,-0.6359987,-0.1488359,2.5205042,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,2.1944604,0.6678349,0.85696906,0.81808025,0.80888677,1.104866
0.96487683,-2.0018518,1.1762903,-0.62162775,1.0161301,-0.9821591,0.9432309,-0.93604094,84.492195,0.0,-0.58658844,0.37941226,-1.4484749,-0.6359987,-0.1488359,2.5205042,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.6442184,1.0308725,0.87180245,-0.97164035,0.8134744,-1.4562334
-1.2843944,-1.2227292,0.24872372,0.11642123,1.0161301,-0.9821591,-1.3690603,-0.93604094,70.536,0.0,-0.58658844,0.37941226,-1.0943733,-0.6359987,-0.1488359,2.5205042,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.6335961,0.23932482,1.2346951,-0.97164035,-1.2590463,-1.6333026
