temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,ano,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde,eficiencia_por_metro_quadrado,kwh_por_pessoa,hvac_eficiencia,iluminacao_eficiencia,percentual_renovavel,conforto_termico
0.3507395,-0.8116907,0.33084854,-0.20285149,1.0161301,1.018165,0.12267761,-0.93604094,94.55062,0.0,-0.5865885,-0.59779,-1.2209185,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,0.4767421,0.13054767,0.67441744,0.63950145,-0.22727643,-0.66612786
0.96789044,0.9329535,0.8730224,-0.9011354,1.0161301,-0.98215914,0.74523973,1.0683293,83.57683,0.0,-0.5865885,-0.59779,-1.0761914,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-0.4653433,1.0404587,0.8910058,-0.9715002,0.53245157,1.203307
0.094903424,-1.381201,1.1198537,-0.20285149,1.0161301,1.018165,-1.2206235,1.0683293,84.69318,0.0,-0.5865885,-0.59779,-0.93146414,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.5672786,0.0070073726,0.86640805,0.8270059,-1.25649,-1.2937328
0.49753475,0.88683826,-0.39176175,-0.9011354,-0.98412603,-0.98215914,-1.1968647,-0.93604094,78.586136,0.0,-0.5865885,-0.59779,-0.786737,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,0.26396054,0.91536516,-0.97512645,-0.9715002,-1.1980698,1.0089527
0.14870471,-0.8431715,0.83212113,-0.9011354,1.0161301,-0.98215914,1.5999587,-0.93604094,75.64668,0.0,-0.5865885,-0.59779,-0.6420098,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.8106588,0.84168667,1.0866349,-0.9715002,1.6242871,-0.7607997
-0.8204048,1.029803,-1.4346617,0.8445744,-0.98412603,1.018165,-0.7267652,1.0683293,73.20687,0.0,-0.5865885,-0.59779,-0.49728262,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,1.1386508,-0.530152,-0.97512645,1.1091951,-0.67348146,0.72528416
-0.6603023,0.9908212,-0.056130424,-1.2502773,1.0161301,-0.98215914,1.4905468,-0.93604094,74.33394,0.0,-0.5865885,-0.59779,-0.35255548,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.2709798,2.67199,1.1230458,-0.9715002,1.5716667,0.73902464
-0.1944378,-0.9509488,-0.26625267,1.5428582,1.0161301,1.018165,0.45899785,1.0683293,81.30054,0.0,-0.5865885,-0.59779,-0.20782821,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,0.3020393,-0.60157484,0.94325453,0.9020569,0.32847077,-0.9736538
-0.4279976,0.43340257,-0.6507894,0.8445744,1.0161301,-0.98215914,0.18538567,-0.93604094,78.22921,0.0,-0.5865885,-0.59779,-0.06310107,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,0.504644,-0.49418437,1.0185714,-0.9715002,0.14353387,0.27883598
0.24375695,1.1793668,-0.5083099,-1.5994192,-0.98412603,-0.98215914,-0.100390166,-0.93604094,75.41032,0.0,-0.5865885,-0.59779,0.08162609,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,0.18730094,-1.0544255,-0.97512645,-0.9715002,-0.074290164,1.2083613
-0.3009331,1.3548852,0.57813376,-0.55199337,1.0161301,1.018165,1.1101767,-0.93604094,71.18623,0.0,-0.5865885,-0.59779,0.22635324,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-0.87314826,0.13511403,1.2158225,1.1682563,1.3119243,1.202737
1.6053972,-1.185894,1.5585346,-0.9011354,-0.98412603,1.018165,-0.6252754,1.0683293,92.86092,0.0,-0.5865885,-0.59779,0.37108058,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-0.47138405,1.2731681,-0.97512645,0.66881526,-0.81073576,-0.6243266
0.347306,-0.7823687,0.40414944,0.8445744,1.0161301,1.018165,1.4019759,-0.93604094,82.10277,0.0,-0.5865885,-0.59779,0.51580775,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-0.21438238,-0.46644375,0.9245099,0.88375026,1.1790589,-0.63911605
-0.0850542,-0.00042850565,0.6439075,-0.20285149,1.0161301,1.018165,0.16485034,1.0683293,78.28653,0.0,-0.5865885,-0.59779,0.6605349,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-0.5688276,-0.07328507,1.0171117,0.97418827,0.12229221,-0.027562369
1.7538676,1.1393462,-1.3627611,0.14629054,-0.98412603,-0.98215914,1.3568802,-0.93604094,86.08747,0.0,-0.5865885,-0.59779,0.805262,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,1.9844925,-0.19129978,-0.97512645,-0.9715002,1.0054737,1.6520576
-0.9621418,-0.6624607,1.3842185,0.8445744,1.0161301,-0.98215914,1.3492033,1.0683293,74.576805,0.0,-0.5865885,-0.59779,0.94998926,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,-1.1537385,-0.52034116,1.116213,-0.9715002,1.4173154,-0.9421754
-0.1547587,-1.6520094,0.19636367,1.5428582,1.0161301,1.018165,-0.6267559,1.0683293,90.53847,0.0,-0.5865885,-0.59779,1.0947165,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,0.3869186,-0.5501188,0.74751604,0.710892,-0.78882116,-1.6330289
-0.22573261,-0.2180882,-0.5819625,-0.55199337,1.0161301,-0.98215914,1.1233101,1.0683293,76.76832,0.0,-0.5865885,-0.59779,1.2394438,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,0.34283268,0.2283921,1.0565112,-0.9715002,1.1049122,-0.28111935
0.9252735,1.5417166,0.25417256,1.1937163,-0.98412603,1.018165,-0.58118105,-0.93604094,86.41515,0.0,-0.5865885,-0.59779,1.3841709,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,0.12295591,-0.5129186,-0.97512645,0.7911675,-0.7047318,1.7732664
0.25863272,1.438572,0.42920953,0.14629054,1.0161301,1.018165,1.35065,-0.93604094,76.19438,0.0,-0.5865885,-0.59779,1.5288981,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,-0.5295408,-0.2904894,1.0718147,1.0276132,1.3522909,1.4615854
0.6695752,0.7314546,-1.3247266,-0.20285149,-0.98412603,1.018165,0.14509942,-0.93604094,76.93392,0.0,-0.5865885,-0.59779,1.6736251,1.5723302,-0.9372969,-0.39674604,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,1.2547339,-0.09023693,-0.97512645,1.0083963,0.13510703,0.914919
-0.3041028,-0.48972097,-0.72480905,-1.5994192,-0.98412603,1.018165,-1.5151832,1.0683293,71.055046,0.0,-0.5865885,-0.48708814,-1.6551001,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,0.13183951,-1.0544255,-0.97512645,1.1722069,-1.4830093,-0.56652606
-0.99025345,-0.9079045,0.22939478,1.5428582,-0.98412603,1.018165,0.040704582,1.0683293,77.39615,0.0,-0.5865885,-0.48708814,-1.510373,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-0.32622823,-0.6233226,-0.97512645,0.9965721,0.021831343,-1.1864334
-1.2390914,-1.2768826,0.5789153,1.1937163,-0.98412603,1.018165,1.5852789,-0.93604094,70.65427,0.0,-0.5865885,-0.48708814,-1.3656458,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-0.8996442,-0.6116817,-0.97512645,1.184367,1.8443773,-1.6195729
-0.85876834,0.08489377,0.77045685,-0.55199337,1.0161301,-0.98215914,0.27384505,-0.93604094,67.80755,0.0,-0.5865885,-0.48708814,-1.2209185,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-1.1452707,0.07865532,1.3249921,-0.9715002,0.52781075,-0.19275838
-0.3607445,-1.6661216,0.7995107,-0.9011354,1.0161301,1.018165,-1.486029,1.0683293,72.07175,0.0,-0.5865885,-0.48708814,-1.0761914,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-0.9598641,0.7520794,1.1889033,1.141966,-1.4555985,-1.712312
-1.5156732,-0.811239,-0.74762523,-1.5994192,1.0161301,-0.98215914,-0.18559736,1.0683293,59.608902,0.0,-0.5865885,-0.48708814,-0.93146414,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.5718507,-1.0544255,1.6413519,-0.9715002,0.25186023,-1.261495
1.0644977,1.457322,-0.7224933,0.8445744,1.0161301,1.018165,-1.1243694,1.0683293,90.01159,0.0,-0.5865885,-0.48708814,-0.786737,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,1.3262463,-0.40980446,0.7575994,0.72073984,-1.2024329,1.7368087
-1.5146708,-1.3380604,1.0472919,0.49543247,1.0161301,-0.98215914,-1.4493676,-0.93604094,73.377045,0.0,-0.5865885,-0.48708814,-0.6420098,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-1.0354204,-0.4413513,1.1504077,-0.9715002,-1.422314,-1.766189
-1.6255271,0.4967924,-0.2543523,-0.20285149,-0.98412603,-0.98215914,-0.9672219,1.0683293,70.978745,0.0,-0.5865885,-0.48708814,-0.49728262,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.2991402,-0.16487126,-0.97512645,-0.9715002,-0.89761317,-0.04267537
-1.0541898,0.1723833,0.20513777,-0.55199337,1.0161301,1.018165,-0.055635396,-0.93604094,74.37958,0.0,-0.5865885,-0.48708814,-0.35255548,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.4659296,0.18847556,1.1217583,1.0763899,-0.005969355,-0.17127262
-0.97312284,0.54197496,-0.6436214,0.8445744,-0.98412603,1.018165,-1.655912,-0.93604094,67.64237,0.0,-0.5865885,-0.48708814,-0.20782821,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.15978362,-0.5700024,-0.97512645,1.2803606,-1.6290789,0.20889847
-0.82367283,-1.6622828,-0.46632817,-1.5994192,-0.98412603,1.018165,0.8583737,1.0683293,71.53539,0.0,-0.5865885,-0.48708814,-0.06310107,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.084359676,-1.0544255,-0.97512645,1.1578124,1.030359,-1.8564092
-1.7058893,1.0277922,-1.6596961,0.49543247,-0.98412603,-0.98215914,0.55913824,1.0683293,65.28899,0.0,-0.5865885,-0.48708814,0.08162609,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,0.85552466,-0.508928,-0.97512645,-0.9715002,0.9454703,0.4406909
-0.39838383,-1.2927004,1.1416359,-1.2502773,-0.98412603,1.018165,-1.6090893,-0.93604094,72.43113,0.0,-0.5865885,-0.48708814,0.22635324,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-1.1269671,2.5766008,-0.97512645,1.1314796,-1.5856541,-1.3663634
0.65073913,0.8787224,-0.8235986,-0.55199337,-0.98412603,-0.98215914,1.0249032,-0.93604094,75.68903,0.0,-0.5865885,-0.48708814,0.37108058,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,0.5323629,0.21035695,-0.97512645,-0.9715002,1.0465536,1.0500789
-1.4102036,1.0618639,-0.48426077,-1.5994192,1.0161301,-0.98215914,0.6648396,-0.93604094,71.77872,0.0,-0.5865885,-0.48708814,0.51580775,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-0.053541604,-1.0544255,1.1977379,-0.9715002,0.8166932,0.5677414
0.6919279,-1.5782002,1.2009872,-1.5994192,1.0161301,1.018165,-1.7233063,-0.93604094,80.04392,0.0,-0.5865885,-0.48708814,0.6605349,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-0.8206348,-1.0544255,0.9733713,0.9314701,-1.7059562,-1.291993
-1.4330536,-1.1481731,0.14463533,1.1937163,-0.98412603,1.018165,-1.5542132,1.0683293,75.36944,0.0,-0.5865885,-0.48708814,0.805262,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-0.36956236,-0.58213484,-0.97512645,1.0494941,-1.5354466,-1.5581077
1.3459882,-0.9019006,-1.4160708,0.8445744,1.0161301,1.018165,-1.6970092,1.0683293,86.5506,0.0,-0.5865885,-0.48708814,0.94998926,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,2.1083295,-0.43459043,0.82688767,0.78840905,-1.6834844,-0.43489817
-0.17692745,1.2916074,-1.0939274,0.8445744,-0.98412603,1.018165,-1.0758079,-0.93604094,71.93815,0.0,-0.5865885,-0.48708814,1.0947165,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,0.59573317,-0.53923804,-0.97512645,1.1458911,-1.0229013,1.1816636
0.23314807,0.7568493,-1.0520899,0.14629054,1.0161301,-0.98215914,-0.12760068,1.0683293,87.137085,0.0,-0.5865885,-0.48708814,1.2394438,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,1.5815157,-0.18077613,0.81475914,-0.9715002,-0.31854412,0.7999468
-0.2697458,0.95627606,-0.62524694,0.49543247,1.0161301,-0.98215914,1.3205764,1.0683293,73.58696,0.0,-0.5865885,-0.48708814,1.3841709,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,0.19068493,-0.43959743,1.1443443,-0.9715002,1.4299412,0.83058316
1.0751914,-1.7610692,-1.0904118,-0.9011354,1.0161301,1.018165,-0.19395475,-0.93604094,90.7251,0.0,-0.5865885,-0.48708814,1.5288981,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,1.8836095,1.2196327,0.74397224,0.7074309,-0.42914215,-1.3449467
-0.5700698,0.7775316,0.28503713,0.14629054,1.0161301,1.018165,0.36800468,-0.93604094,72.996284,0.0,-0.5865885,-0.48708814,1.6736251,1.5723302,-0.9372969,-0.39674604,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-0.59385824,-0.32255396,1.1614947,1.1151979,0.46627334,0.56336737
-0.60717815,0.65208805,-0.6029941,0.14629054,-0.98412603,-0.98215914,1.5679091,-0.93604094,85.680756,0.0,-0.5865885,-0.37638634,-1.6551001,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,0.9123418,-0.19537762,-0.97512645,-0.9715002,1.2050619,0.4312709
-1.3516868,0.6919007,1.6646633,1.1937163,-0.98412603,1.018165,0.1500106,-0.93604094,69.30518,0.0,-0.5865885,-0.37638634,-1.510373,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-1.5016303,-0.6201355,-0.97512645,1.2263325,0.343949,0.23177184
1.1270033,-0.5085217,-0.32558832,-1.5994192,1.0161301,-0.98215914,-0.99807334,1.0683293,73.99984,0.0,-0.5865885,-0.37638634,-1.3656458,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-0.064689584,-1.0544255,1.1325188,-0.9715002,-0.962517,-0.12770769
-1.4027964,-1.4788277,-1.0807259,-0.20285149,1.0161301,-0.98215914,-1.692039,-0.93604094,70.28576,0.0,-0.5865885,-0.37638634,-1.2209185,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,0.4664983,-0.17355627,1.2438922,-0.9715002,-1.6712083,-1.8654168
-1.4195237,1.0642844,1.045212,0.49543247,1.0161301,-0.98215914,0.6576616,-0.93604094,75.17637,0.0,-0.5865885,-0.37638634,-1.0761914,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274443,-0.64531434,-0.50780076,-0.57735026,-0.9528573,-0.4263177,1.0995334,-0.9715002,0.6951079,0.5670866
0.70115983,0.13489558,0.83309114,0.49543247,1.0161301,1.018165,-1.4863229,1.0683293,86.7156,0.0,-0.5865885,-0.37638634,-0.93146414,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.29251733,-0.329906,0.823459,0.7850604,-1.4993861,0.35313714
1.5527897,0.5147007,1.5609694,1.1937163,-0.98412603,-0.98215914,1.0326378,1.0683293,90.452156,0.0,-0.5865885,-0.37638634,-0.786737,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.5735161,-0.4876213,-0.97512645,-0.9715002,0.6025746,0.9890798
-1.4092954,1.6764339,0.91740626,-0.9011354,1.0161301,-0.98215914,-0.759284,-0.93604094,64.36966,0.0,-0.5865885,-0.37638634,-0.6420098,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-1.3812442,0.55902386,1.4478381,-0.9715002,-0.5690077,1.1571618
-0.72202665,0.6014534,-0.7473921,0.8445744,-0.98412603,-0.98215914,1.0235308,1.0683293,68.35679,0.0,-0.5865885,-0.37638634,-0.49728262,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-0.01670882,-0.56488603,-0.97512645,-0.9715002,1.3410733,0.34607056
-1.2979267,-0.17628443,-1.1891869,-0.9011354,1.0161301,-0.98215914,0.697066,1.0683293,70.38083,0.0,-0.5865885,-0.37638634,-0.35255548,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,0.60349745,0.709696,1.2408947,-0.9715002,0.9016506,-0.58331376
-0.3545437,0.9519382,-0.7608333,-0.20285149,-0.98412603,1.018165,-0.8906115,1.0683293,77.708046,0.0,-0.5865885,-0.37638634,-0.20782821,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,0.5918595,-0.08053504,-0.97512645,0.9886726,-0.8935304,0.79935545
0.24636967,0.85706425,0.57242346,-0.55199337,-0.98412603,-0.98215914,-0.2802955,-0.93604094,68.52149,0.0,-0.5865885,-0.37638634,-0.06310107,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,1.5496323,-0.50780076,-0.57735026,-1.0002156,0.09058557,-0.97512645,-0.9715002,-0.10850876,0.90023357
1.1695817,-0.0059283935,1.4178691,-1.5994192,-0.98412603,-0.98215914,-0.423144,-0.93604094,77.87769,0.0,-0.5865885,-0.37638634,0.08162609,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-1.0289887,-1.0544255,-0.97512645,-0.9715002,-0.4403462,0.36767283
-0.24605983,0.5901534,-1.6771402,-0.9011354,1.0161301,1.018165,-1.5316389,1.0683293,77.73573,0.0,-0.5865885,-0.37638634,0.22635324,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,1.879785,0.8940494,1.0312277,0.98797464,-1.5188519,0.4871767
0.98197234,1.5397176,-0.54892397,-1.2502773,-0.98412603,1.018165,0.6781747,1.0683293,83.24548,0.0,-0.5865885,-0.37638634,0.37108058,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,0.7031342,3.1187325,-0.97512645,0.8582831,0.48032743,1.7894498
-0.35578787,0.1687332,0.6868059,1.1937163,1.0161301,1.018165,-1.7303777,1.0683293,80.30182,0.0,-0.5865885,-0.37638634,0.51580775,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-0.49962413,-0.5512268,0.9671135,0.9253584,-1.7126546,0.048173208
-0.10163119,-0.6394312,1.293774,-0.55199337,-0.98412603,-0.98215914,-0.47552145,1.0683293,76.111916,0.0,-0.5865885,-0.37638634,0.6605349,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-1.042322,0.21742333,-0.97512645,-0.9715002,-0.462972,-0.6454051
-0.16148293,1.6536275,0.35293403,-0.9011354,-0.98412603,-0.98215914,0.60898006,-0.93604094,64.04576,0.0,-0.5865885,-0.37638634,0.805262,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,-0.50780076,1.7320508,-1.0955163,0.5509052,-0.97512645,-0.9715002,1.0560684,1.5336283
-0.9308277,-1.1221632,-0.6331151,0.8445744,1.0161301,-0.98215914,1.628238,1.0683293,77.0161,0.0,-0.5865885,-0.37638634,0.94998926,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,0.4107608,-0.5028721,1.0499749,-0.9715002,1.5927716,-1.3728532
-0.63253844,1.5826502,1.3181202,0.14629054,1.0161301,-0.98215914,-0.61101764,-0.93604094,78.7333,0.0,-0.5865885,-0.37638634,1.0947165,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,-0.94098604,-0.2650338,1.0058067,-0.9715002,-0.6350443,1.3152184
1.6711625,-1.5234617,1.1668476,0.14629054,-0.98412603,1.018165,-1.1026223,1.0683293,87.44225,0.0,-0.5865885,-0.37638634,1.2394438,-0.6359987,-0.9372969,-0.39674604,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.57888985,-0.64531434,1.9692762,-0.57735026,-0.4731512,-0.1777165,-0.97512645,0.7704632,-1.1685693,-0.9269282
