consumo_energia,temperatura,consumo_medio_por_faixa_temp,hvac,hvac_eficiencia_media_dia,hvac_eficiencia_media_hora,hvac_eficiencia_media_temp,ocupacao,eficiencia_media_por_metro_quadrado_temp,consumo_energia_medio_hora,conforto_termico,consumo_medio_por_dia,kwh_medio_dia_por_pessoa,kwh_medio_hora_por_pessoa,umidade,iluminacao,iluminacao_eficiencia_media_dia,dia_semana_sabado,energia_renovavel,temperatura_umidade,temperatura_ocupacao,temperatura_hvac,temperatura_iluminacao,temperatura_energia_renovavel
80.362114,22.465363,72.43486,0,0.0,0.0,0.0,9,0.04783362,77.93568,32.749424,77.38481,8.598312,8.659519,43.033485,1,0.012922432,0,16.659416,966.7629,202.18826,0.0,22.465363,374.25983
92.52121,29.659883,82.163315,1,0.012922432,0.013104677,0.012170882,4,0.052393638,76.30863,31.851086,77.38481,19.346203,19.077158,34.042286,0,0.0,0,24.646246,1009.69025,118.639534,29.659883,0.0,731.00476
72.66317,24.293022,72.43486,1,0.012922432,0.01292318,0.013805508,3,0.037070833,77.38033,28.176138,77.38481,25.794937,25.793444,32.059254,1,0.012922432,0,0.26887563,778.81616,72.87907,24.293022,24.293022,6.5318017
78.20231,26.527039,82.163315,0,0.0,0.0,0.0,8,0.06800034,74.39843,36.143154,77.38481,9.673101,9.299804,45.75927,1,0.012922432,0,12.062214,1213.8579,212.21631,0.0,26.527039,319.97482
90.49171,26.904066,82.163315,1,0.012922432,0.012783938,0.012170882,4,0.077351116,78.22316,28.576633,77.38481,19.346203,19.55579,30.2492,0,0.0,0,9.694658,813.8265,107.616264,26.904066,0.0,260.8257
76.68184,29.49047,82.163315,0,0.0,0.0,0.0,5,0.06668617,77.00639,32.058838,77.38481,15.476962,15.4012785,34.6272,0,0.0,0,4.5438356,1021.1725,147.45236,0.0,0.0,133.99985
81.51852,26.703875,82.163315,1,0.012922432,0.012940462,0.012170882,2,0.057745997,77.27699,32.541576,77.38481,38.692406,38.638496,38.379276,1,0.012922432,0,27.415403,1024.8754,53.40775,26.703875,26.703875,732.0975
67.31543,21.829342,72.43486,0,0.0,0.0,0.0,1,0.03864403,76.3327,32.12234,77.38481,77.38481,76.3327,42.41534,1,0.012922432,0,20.158499,925.899,21.829342,0.0,21.829342,440.04675
79.496605,26.502392,82.163315,0,0.0,0.0,0.0,8,0.07609041,76.2337,39.94226,77.38481,9.673101,9.529213,53.38213,1,0.012922432,0,1.6107981,1414.7542,212.01913,0.0,26.502392,42.690002
86.44734,28.126974,82.163315,1,0.012922432,0.012883414,0.012170882,7,0.060775712,77.61918,37.190575,77.38481,11.054973,11.088454,46.254173,1,0.012922432,0,9.621473,1300.99,196.88882,28.126974,28.126974,270.62292
93.69481,28.406254,82.163315,1,0.012922432,0.013109584,0.012170882,5,0.05706303,76.28007,39.565758,77.38481,15.476962,15.256014,50.72526,1,0.012922432,0,3.9557943,1440.9147,142.03127,28.406254,28.406254,112.3693
79.48953,24.646433,72.43486,1,0.012922432,0.012779063,0.013805508,3,0.048578124,78.253,38.1143,77.38481,25.794937,26.084333,51.58217,0,0.0,0,4.89175,1271.3164,73.9393,24.646433,0.0,120.564186
71.90488,26.693645,82.163315,1,0.012922432,0.013300267,0.012170882,8,0.046540108,75.18646,41.59237,77.38481,9.673101,9.398308,56.491096,0,0.0,0,9.455557,1507.9532,213.54916,26.693645,0.0,252.40329
77.41386,29.211096,82.163315,0,0.0,0.0,0.0,0,0.041555,78.61429,32.803024,77.38481,0.0,0.0,36.394955,0,0.0,0,15.397317,1063.1365,0.0,0.0,0.0,449.7725
68.46854,24.950247,72.43486,0,0.0,0.0,0.0,0,0.047872707,77.87319,36.52733,77.38481,0.0,0.0,48.10441,1,0.012922432,0,23.679665,1200.2169,0.0,0.0,24.950247,590.8135
72.99317,24.603617,72.43486,0,0.0,0.0,0.0,6,0.056579165,76.38668,35.88942,77.38481,12.897469,12.731113,47.175224,0,0.0,0,15.122463,1160.6812,147.6217,0.0,0.0,372.0673
83.226006,29.59193,82.163315,0,0.0,0.0,0.0,0,0.0788461,79.14937,43.424133,77.38481,0.0,0.0,57.25634,0,0.0,0,14.32804,1694.3257,0.0,0.0,0.0,423.99435
80.43141,29.876549,82.163315,1,0.012922432,0.013084531,0.012170882,1,0.06952702,76.426125,34.787895,77.38481,77.38481,76.426125,39.69924,0,0.0,0,13.211651,1186.0763,29.876549,29.876549,0.0,394.71854
81.66466,29.446484,82.163315,0,0.0,0.0,0.0,9,0.04827012,77.9865,37.720287,76.30124,8.477916,8.665167,45.99409,0,0.0,0,6.392153,1354.3643,265.01834,0.0,0.0,188.22643
91.90838,29.599438,82.163315,1,0.0131059475,0.0126155745,0.012170882,5,0.08165499,79.2671,40.109093,76.30124,15.260248,15.853419,50.618748,1,0.0131059475,0,0.8899839,1498.2865,147.9972,29.599438,29.599438,26.343023
65.67603,22.554829,72.43486,1,0.0131059475,0.013236982,0.013805508,2,0.06410151,75.54592,35.17324,76.30124,38.15062,37.77296,47.79165,0,0.0,0,2.1819077,1077.9325,45.109657,22.554829,0.0,49.212555
76.23585,26.148008,82.163315,1,0.0131059475,0.013117281,0.012170882,5,0.055953648,76.23531,28.443207,76.30124,15.260248,15.247063,30.738403,0,0.0,0,23.691307,803.74805,130.74004,26.148008,0.0,619.48047
81.5468,24.929424,72.43486,1,0.0131059475,0.012967306,0.013805508,8,0.053979024,77.11702,30.677832,76.30124,9.537655,9.639627,36.42624,1,0.0131059475,0,11.487227,908.08514,199.4354,24.929424,24.929424,286.36996
83.75996,24.797543,72.43486,0,0.0,0.0,0.0,8,0.03838433,76.34572,34.552498,76.30124,9.537655,9.543215,44.307457,1,0.0131059475,0,6.746035,1098.7161,198.38034,0.0,24.797543,167.2851
76.63973,23.349865,72.43486,1,0.0131059475,0.012831094,0.013805508,3,0.042076077,77.93568,28.224165,76.30124,25.433746,25.97856,33.098465,1,0.0131059475,0,5.5245442,772.84467,70.04959,23.349865,23.349865,128.99736
73.629974,24.600721,72.43486,0,0.0,0.0,0.0,7,0.03905102,76.30863,34.123474,76.30124,10.900177,10.901233,43.64623,1,0.0131059475,0,16.995707,1073.7288,172.20505,0.0,24.600721,418.10663
86.84929,25.006287,82.163315,1,0.0131059475,0.01292318,0.012170882,3,0.04650858,77.38033,31.543394,76.30124,25.433746,25.793444,38.0805,0,0.0,0,17.590872,952.25195,75.01886,25.006287,0.0,439.8824
66.84868,20.703182,72.43486,1,0.0131059475,0.013441144,0.013805508,4,0.04847727,74.39843,31.304274,76.30124,19.07531,18.599607,41.905365,1,0.0131059475,0,27.689632,867.5744,82.81273,20.703182,20.703182,573.2635
73.05781,23.474394,72.43486,0,0.0,0.0,0.0,8,0.04519712,78.22316,31.618317,76.30124,9.537655,9.777895,39.76224,1,0.0131059475,0,13.960286,933.39453,187.79515,0.0,23.474394,327.70926
74.12653,22.859777,72.43486,0,0.0,0.0,0.0,1,0.048033208,77.00639,30.130451,76.30124,76.30124,77.00639,37.401127,0,0.0,0,7.0002856,854.98145,22.859777,0.0,0.0,160.02498
79.9385,23.679049,72.43486,1,0.0131059475,0.012940462,0.013805508,2,0.06306599,77.27699,29.289871,76.30124,38.15062,38.638496,34.900696,1,0.0131059475,0,20.450405,826.4153,47.358097,23.679049,23.679049,484.24612
78.63689,28.318388,82.163315,0,0.0,0.0,0.0,1,0.07012124,76.3327,34.378765,76.30124,76.30124,76.3327,40.43914,0,0.0,0,25.90073,1145.1713,28.318388,0.0,0.0,733.4669
65.44543,25.304464,82.163315,1,0.0131059475,0.013117557,0.012170882,1,0.043559812,76.2337,36.871986,76.30124,76.30124,76.2337,48.43951,0,0.0,0,5.6894155,1225.7358,25.304464,25.304464,0.0,143.9676
74.71188,22.09209,72.43486,0,0.0,0.0,0.0,7,0.03721323,77.61918,36.328575,76.30124,10.900177,11.088454,50.565063,1,0.0131059475,0,20.756315,1117.088,154.64464,0.0,22.09209,458.55038
71.56881,22.740145,72.43486,1,0.0131059475,0.013109584,0.013805508,7,0.056638137,76.28007,34.015858,76.30124,10.900177,10.897153,45.29157,1,0.0131059475,0,28.701183,1029.9368,159.18102,22.740145,22.740145,652.66907
91.49098,29.248672,82.163315,1,0.0131059475,0.012779063,0.012170882,4,0.08015621,78.253,38.668175,76.30124,19.07531,19.56325,48.087677,0,0.0,0,25.683313,1406.5007,116.99469,29.248672,0.0,751.2028
66.97225,21.430706,72.43486,1,0.0131059475,0.013300267,0.013805508,3,0.048904527,75.18646,34.458794,76.30124,25.433746,25.062155,47.48688,0,0.0,0,19.35166,1017.67737,64.292114,21.430706,0.0,414.71973
75.67917,23.778692,72.43486,0,0.0,0.0,0.0,1,0.038793977,78.61429,38.27798,76.30124,76.30124,78.61429,52.777267,0,0.0,0,6.550839,1254.9744,23.778692,0.0,0.0,155.77039
66.82946,24.731983,72.43486,0,0.0,0.0,0.0,3,0.043398406,77.87319,30.536692,76.30124,25.433746,25.957731,36.3414,1,0.0131059475,0,2.7416093,898.7949,74.19595,0.0,24.731983,67.805435
86.77962,25.59779,82.163315,1,0.0131059475,0.013091288,0.012170882,2,0.05577584,76.38668,31.07956,76.30124,38.15062,38.19334,36.56133,1,0.0131059475,0,7.2053385,935.8892,51.19558,25.59779,25.59779,184.44073
83.34114,29.74373,82.163315,0,0.0,0.0,0.0,7,0.06574149,79.14937,31.955322,76.30124,10.900177,11.307053,34.166916,1,0.0131059475,0,7.74527,1016.2515,208.20612,0.0,29.74373,230.37321
66.15,24.223267,72.43486,0,0.0,0.0,0.0,2,0.058971785,76.426125,36.715714,76.30124,38.15062,38.213062,49.20816,1,0.0131059475,0,0.25147521,1191.9824,48.446533,0.0,24.223267,6.0915513
66.17762,23.324625,72.43486,0,0.0,0.0,0.0,0,0.058350116,77.9865,29.839699,76.12729,0.0,0.0,36.354774,0,0.0,0,17.027744,847.9615,0.0,0.0,0.0,397.16574
94.17852,28.303892,82.163315,1,0.013135894,0.0126155745,0.012170882,3,0.075716086,79.2671,37.168034,76.12729,25.375763,26.422365,46.032173,1,0.013135894,0,15.784205,1302.8896,84.911674,28.303892,28.303892,446.75446
89.632515,29.625555,82.163315,1,0.013135894,0.013236982,0.012170882,7,0.054836918,75.54592,34.789845,76.12729,10.875327,10.792274,39.954136,0,0.0,0,9.111346,1183.6635,207.37889,29.625555,0.0,269.92868
71.85137,20.612572,72.43486,1,0.013135894,0.013117281,0.013805508,7,0.03637095,76.23531,35.153053,76.12729,10.875327,10.890759,49.693535,1,0.013135894,0,22.236551,1024.3115,144.288,20.612572,20.612572,458.3525
85.92555,29.927677,82.163315,1,0.013135894,0.012967306,0.012170882,1,0.06947041,77.11702,42.05341,76.12729,76.12729,77.11702,54.179142,0,0.0,0,13.395788,1621.4558,29.927677,29.927677,0.0,400.90482
72.64321,27.326782,82.163315,0,0.0,0.0,0.0,0,0.04278357,76.34572,39.200798,76.12729,0.0,0.0,51.07481,1,0.013135894,0,0.70258886,1395.7102,0.0,0.0,27.326782,19.199493
71.369354,21.841436,72.43486,0,0.0,0.0,0.0,1,0.059638,77.93568,39.68496,76.12729,76.12729,77.93568,57.52848,0,0.0,0,2.915925,1256.5046,21.841436,0.0,0.0,63.687992
56.158207,21.118692,72.43486,0,0.0,0.0,0.0,0,0.03845932,76.30863,34.462322,76.12729,0.0,0.0,47.80595,0,0.0,0,0.05576311,1009.5992,0.0,0.0,0.0,1.177644
64.15908,20.751797,72.43486,0,0.0,0.0,0.0,5,0.036943328,77.38033,32.4273,76.12729,15.225458,15.476067,44.1028,1,0.013135894,0,22.336042,915.2123,103.75899,0.0,20.751797,463.513
78.553,26.169949,82.163315,0,0.0,0.0,0.0,6,0.0712191,74.39843,36.93138,76.12729,12.687881,12.399738,47.692814,1,0.013135894,0,2.911491,1248.1185,157.01968,0.0,26.169949,76.193565
83.95705,23.17226,72.43486,1,0.013135894,0.012783938,0.013805508,8,0.042026184,78.22316,36.374985,76.12729,9.515911,9.777895,49.57771,0,0.0,0,26.687586,1148.8276,185.37808,23.17226,0.0,618.4117
71.79237,25.272816,82.163315,0,0.0,0.0,0.0,1,0.078472465,77.00639,32.733227,76.12729,76.12729,77.00639,40.193638,1,0.013135894,0,6.1398478,1015.8064,25.272816,0.0,25.272816,155.17123
75.05653,21.800785,72.43486,1,0.013135894,0.012940462,0.013805508,9,0.042591937,77.27699,35.875515,76.12729,8.458588,8.586332,49.950245,1,0.013135894,0,6.8128257,1088.9546,196.20706,21.800785,21.800785,148.52495
80.48704,29.672113,82.163315,0,0.0,0.0,0.0,8,0.06868458,76.3327,43.10801,76.12729,9.515911,9.541588,56.543907,1,0.013135894,0,2.5054405,1677.7772,237.3769,0.0,29.672113,74.34171
85.70653,25.744888,82.163315,0,0.0,0.0,0.0,5,0.072987,76.2337,42.174774,76.12729,15.225458,15.24674,58.604664,0,0.0,0,18.971907,1508.7705,128.72444,0.0,0.0,488.42963
84.5861,28.371521,82.163315,0,0.0,0.0,0.0,3,0.05090072,77.61918,43.416588,76.12729,25.375763,25.87306,58.461655,1,0.013135894,0,19.908451,1658.6461,85.11456,0.0,28.371521,564.833
71.58908,23.336912,72.43486,0,0.0,0.0,0.0,4,0.050158154,76.28007,34.704357,76.12729,19.031822,19.070017,46.0718,1,0.013135894,0,8.829937,1075.1736,93.34765,0.0,23.336912,206.06346
79.76637,29.073275,82.163315,1,0.013135894,0.012779063,0.012170882,0,0.042917404,78.253,42.28008,76.12729,0.0,0.0,55.486885,0,0.0,0,6.271507,1613.1854,0.0,29.073275,0.0,182.33324
68.195595,24.496063,72.43486,1,0.013135894,0.013300267,0.013805508,5,0.04062407,75.18646,42.025955,76.12729,15.225458,15.0372925,59.555843,0,0.0,0,22.666245,1458.8837,122.480316,24.496063,0.0,555.23376
66.00178,24.005802,72.43486,1,0.013135894,0.012720334,0.013805508,3,0.0423137,78.61429,36.713345,76.12729,25.375763,26.204763,49.420887,0,0.0,0,24.386164,1186.3881,72.01741,24.005802,0.0,585.4094
80.5144,27.922213,82.163315,0,0.0,0.0,0.0,2,0.044205554,77.87319,35.97058,76.12729,38.063644,38.936596,44.018948,1,0.013135894,0,11.724684,1229.1064,55.844425,0.0,27.922213,327.37912
83.2194,24.047823,72.43486,1,0.013135894,0.013091288,0.013805508,8,0.04119319,76.38668,39.317528,76.12729,9.515911,9.548335,54.587234,0,0.0,0,14.162247,1312.7041,192.38258,24.047823,0.0,340.5712
96.2448,28.837301,82.163315,1,0.013135894,0.01263434,0.012170882,5,0.04750832,79.14937,33.717407,76.12729,15.225458,15.829874,38.597515,1,0.013135894,0,6.6589108,1113.0482,144.18651,28.837301,28.837301,192.02501
73.10864,24.100296,72.43486,0,0.0,0.0,0.0,9,0.038276237,76.426125,32.065933,76.12729,8.458588,8.491792,40.031574,1,0.013135894,0,21.794893,964.77277,216.90266,0.0,24.100296,525.26337
69.615974,20.960629,72.43486,0,0.0,0.0,0.0,5,0.052487344,77.9865,35.918045,77.80417,15.560834,15.597301,50.875465,1,0.012852781,0,26.668406,1066.3817,104.80315,0.0,20.960629,558.9865
85.17992,24.828756,72.43486,1,0.012852781,0.0126155745,0.013805508,3,0.06846442,79.2671,40.213036,77.80417,25.934723,26.422365,55.597313,1,0.012852781,0,26.099707,1380.4121,74.48627,24.828756,24.828756,648.02325
84.492195,27.707012,82.163315,1,0.012852781,0.013236982,0.012170882,2,0.044248145,75.54592,28.952137,77.80417,38.902084,37.77296,30.19726,0,0.0,0,25.990387,836.67584,55.414024,27.707012,0.0,720.11597
70.536,21.436573,72.43486,1,0.012852781,0.013117281,0.013805508,4,0.046859566,76.23531,28.298462,77.80417,19.451042,19.058828,35.16035,0,0.0,0,3.3453124,753.7174,85.74629,21.436573,0.0,71.712036
60.4918,21.869408,72.43486,0,0.0,0.0,0.0,5,0.060877375,77.11702,28.133375,77.80417,15.560834,15.423404,34.397343,0,0.0,0,21.284298,752.2495,109.34704,0.0,0.0,465.47498
82.167725,26.895422,82.163315,1,0.012852781,0.013098312,0.012170882,6,0.04676118,76.34572,29.965603,77.80417,12.967361,12.724286,33.03578,0,0.0,0,22.399406,888.5113,161.37253,26.895422,0.0,602.44147
81.91204,29.841404,82.163315,0,0.0,0.0,0.0,3,0.05303758,77.93568,30.677914,77.80417,25.934723,25.97856,31.514423,0,0.0,0,3.0583436,940.43463,89.524216,0.0,0.0,91.26527
70.01667,21.623251,72.43486,0,0.0,0.0,0.0,2,0.06641552,76.30863,39.516254,77.80417,38.902084,38.154316,57.409256,1,0.012852781,0,10.885012,1241.3748,43.246502,0.0,21.623251,235.36934
94.076256,29.971165,82.163315,1,0.012852781,0.01292318,0.012170882,5,0.04396376,77.38033,30.246426,77.80417,15.560834,15.476067,30.521685,1,0.012852781,0,24.148119,914.77045,149.85582,29.971165,29.971165,723.74725
74.400795,24.475683,72.43486,1,0.012852781,0.013441144,0.013805508,3,0.06459932,74.39843,39.788544,77.80417,25.934723,24.799477,55.101406,1,0.012852781,0,26.923872,1348.6445,73.42705,24.475683,24.475683,658.98016
89.50707,27.7467,82.163315,1,0.012852781,0.012783938,0.012170882,5,0.0591089,78.22316,33.712456,77.80417,15.560834,15.644632,39.67821,1,0.012852781,0,9.2393,1100.9395,138.7335,27.7467,27.7467,256.36008
81.44492,26.478989,82.163315,0,0.0,0.0,0.0,6,0.0550787,77.00639,39.870773,77.80417,12.967361,12.834399,53.26256,1,0.012852781,0,29.398758,1410.3387,158.87393,0.0,26.478989,778.4494
82.02666,29.66139,82.163315,1,0.012852781,0.012940462,0.012170882,7,0.07656833,77.27699,30.14329,77.80417,11.1148815,11.039571,30.625189,1,0.012852781,0,17.328602,908.3857,207.62973,29.66139,29.66139,513.9904
86.58972,28.495386,82.163315,0,0.0,0.0,0.0,8,0.06750716,76.3327,39.03271,77.80417,9.725521,9.541588,49.570038,0,0.0,0,26.79985,1412.5173,227.96309,0.0,0.0,763.67206
73.313385,23.676638,72.43486,1,0.012852781,0.013117557,0.013805508,6,0.03789148,76.2337,31.138443,77.80417,12.967361,12.705617,38.600246,1,0.012852781,0,14.118308,913.9241,142.05983,23.676638,23.676638,334.27408
63.94519,22.976248,72.43486,0,0.0,0.0,0.0,6,0.07129828,77.61918,36.26587,77.80417,12.967361,12.93653,49.55549,0,0.0,0,11.264708,1138.5992,137.85748,0.0,0.0,258.8207
71.68216,25.556091,82.163315,0,0.0,0.0,0.0,4,0.07407281,76.28007,39.33127,77.80417,19.451042,19.070017,53.10645,1,0.012852781,0,8.216059,1357.1932,102.224365,0.0,25.556091,209.97035
80.88488,24.355673,72.43486,1,0.012852781,0.012779063,0.013805508,3,0.036825173,78.253,37.505127,77.80417,25.934723,26.084333,50.654583,1,0.012852781,0,10.2439375,1233.7264,73.06702,24.355673,24.355673,249.49799
69.36518,22.493584,72.43486,1,0.012852781,0.013300267,0.013805508,4,0.04129671,75.18646,26.592428,77.80417,19.451042,18.796616,30.691273,1,0.012852781,0,26.903881,690.3567,89.974335,22.493584,22.493584,605.1647
77.11136,25.028103,82.163315,1,0.012852781,0.012720334,0.012170882,9,0.054615602,78.61429,39.6377,77.80417,8.644908,8.7349205,54.247295,0,0.0,0,19.219042,1357.7069,225.25293,25.028103,0.0,481.01614
66.83339,24.754215,72.43486,0,0.0,0.0,0.0,0,0.055120893,77.87319,39.427513,77.80417,0.0,0.0,54.100807,0,0.0,0,1.2121656,1339.223,0.0,0.0,0.0,30.006208
86.27594,26.660122,82.163315,0,0.0,0.0,0.0,7,0.06928385,76.38668,34.152542,77.80417,11.1148815,10.912383,41.644966,1,0.012852781,0,8.453896,1110.2599,186.62085,0.0,26.660122,225.38188
93.67537,29.940554,82.163315,1,0.012852781,0.01263434,0.012170882,8,0.051952317,79.14937,40.79473,77.80417,9.725521,9.893671,51.648907,0,0.0,0,10.14345,1546.3969,239.52443,29.940554,0.0,303.7005
78.51638,25.292793,82.163315,1,0.012852781,0.013084531,0.012170882,9,0.044101793,76.426125,40.935593,77.80417,8.644908,8.491792,56.578392,1,0.012852781,0,9.645916,1431.0255,227.63513,25.292793,25.292793,243.97215
92.94947,29.835752,82.163315,1,0.012679177,0.012822731,0.012170882,8,0.04583726,77.9865,32.31168,78.86947,9.858684,9.748313,34.78761,1,0.012679177,1,14.453882,1037.9146,238.68602,29.835752,29.835752,431.24246
81.035126,28.32308,82.163315,0,0.0,0.0,0.0,8,0.04422627,79.2671,34.26291,78.86947,9.858684,9.908387,40.202736,0,0.0,1,27.62957,1138.6653,226.58464,0.0,0.0,782.5545
82.69985,23.530542,72.43486,0,0.0,0.0,0.0,7,0.06430084,75.54592,34.280815,78.86947,11.267067,10.792274,45.031086,1,0.012679177,1,28.95438,1059.6058,164.71379,0.0,23.530542,681.31226
72.51617,25.485926,82.163315,1,0.012679177,0.013117281,0.012170882,5,0.07529009,76.23531,36.89554,78.86947,15.773893,15.247063,48.30515,1,0.012679177,1,12.940199,1231.1014,127.42963,25.485926,25.485926,329.79294
89.10422,29.103357,82.163315,1,0.012679177,0.012967306,0.012170882,4,0.07831376,77.11702,30.749905,78.86947,19.717367,19.279255,32.39645,1,0.012679177,1,18.625229,942.84546,116.41343,29.103357,29.103357,542.0567
75.10348,23.604855,72.43486,1,0.012679177,0.013098312,0.013805508,2,0.053819686,76.34572,41.403683,78.86947,39.434734,38.17286,59.20251,0,0.0,1,17.479406,1397.4667,47.20971,23.604855,0.0,412.59885
67.43477,22.201136,72.43486,1,0.012679177,0.012831094,0.013805508,5,0.052158292,77.93568,40.244236,78.86947,15.773893,15.587135,58.28734,1,0.012679177,1,13.466856,1294.045,111.00568,22.201136,22.201136,298.9795
87.24482,29.647247,82.163315,1,0.012679177,0.013104677,0.012170882,7,0.042551618,76.30863,43.138863,78.86947,11.267067,10.901233,56.63048,0,0.0,1,3.7720351,1678.9379,207.53073,29.647247,0.0,111.83046
71.39509,22.539923,72.43486,0,0.0,0.0,0.0,9,0.045265492,77.38033,36.064922,78.86947,8.763274,8.597815,49.58992,1,0.012679177,1,19.30548,1117.7529,202.8593,0.0,22.539923,435.144
86.43309,29.15644,82.163315,1,0.012679177,0.013441144,0.012170882,2,0.07606898,74.39843,32.43512,78.86947,39.434734,37.199215,35.713795,1,0.012679177,1,21.90719,1041.2871,58.31288,29.15644,29.15644,638.7357
68.2435,20.792398,72.43486,1,0.012679177,0.012783938,0.013805508,3,0.058335643,78.22316,31.379032,78.86947,26.289824,26.074387,41.965668,0,0.0,1,21.472221,872.5669,62.377197,20.792398,0.0,446.45898
77.32619,21.76622,72.43486,1,0.012679177,0.0129859345,0.013805508,8,0.038687456,77.00639,32.58192,78.86947,9.858684,9.625799,43.39762,0,0.0,1,29.06376,944.6022,174.12976,21.76622,0.0,632.6082
87.63455,27.418697,82.163315,1,0.012679177,0.012940462,0.012170882,9,0.067591645,77.27699,39.06245,78.86947,8.763274,8.586332,50.706203,1,0.012679177,1,2.4145007,1390.2981,246.76828,27.418697,27.418697,66.20246
85.04771,29.598787,82.163315,0,0.0,0.0,0.0,2,0.048652247,76.3327,31.049236,78.86947,39.434734,38.16635,32.499683,1,0.012679177,1,11.414886,961.95123,59.197575,0.0,29.598787,337.8668
73.25681,22.883364,72.43486,0,0.0,0.0,0.0,8,0.0396036,76.2337,40.368057,78.86947,9.858684,9.529213,57.85275,0,0.0,1,5.829147,1323.8655,183.06691,0.0,0.0,133.39049
86.13804,24.123861,72.43486,1,0.012679177,0.012883414,0.013805508,9,0.052839946,77.61918,28.959682,78.86947,8.763274,8.624353,33.7955,1,0.012679177,1,9.35103,815.278,217.11475,24.123861,24.123861,225.58296
73.30171,24.92036,72.43486,0,0.0,0.0,0.0,5,0.05790689,76.28007,42.106728,78.86947,15.773893,15.256014,59.29309,0,0.0,1,11.105181,1477.6052,124.60181,0.0,0.0,276.74512
77.758224,24.867073,72.43486,1,0.012679177,0.012779063,0.013805508,9,0.038693003,78.253,40.88701,78.86947,8.763274,8.6947775,56.90694,0,0.0,1,27.155508,1415.109,223.80365,24.867073,0.0,675.278
69.980896,26.416073,82.163315,0,0.0,0.0,0.0,0,0.07746471,75.18646,42.21311,78.86947,0.0,0.0,58.01015,0,0.0,1,0.45032933,1532.4004,0.0,0.0,0.0,11.895932
81.71962,29.934092,82.163315,0,0.0,0.0,0.0,2,0.081488505,78.61429,40.480537,78.86947,39.434734,39.307144,51.026985,1,0.012679177,1,12.041117,1527.4464,59.868183,0.0,29.934092,360.43988
83.187706,26.641327,82.163315,0,0.0,0.0,0.0,8,0.081770375,77.87319,40.951973,78.86947,9.858684,9.734149,55.26262,0,0.0,1,15.106151,1472.2695,213.13062,0.0,0.0,402.4479
74.50066,29.531473,82.163315,0,0.0,0.0,0.0,3,0.0472006,76.38668,38.334053,78.86947,26.289824,25.462227,47.136635,0,0.0,1,25.730083,1392.0143,88.59442,0.0,0.0,759.8473
85.30243,25.649605,82.163315,1,0.012679177,0.01263434,0.012170882,4,0.041646507,79.14937,31.583666,78.86947,19.717367,19.787342,37.517727,0,0.0,1,21.769579,962.3149,102.59842,25.649605,0.0,558.3811
68.16642,20.58671,72.43486,0,0.0,0.0,0.0,4,0.06832821,76.426125,34.997158,78.86947,19.717367,19.106531,49.407608,1,0.012679177,1,16.683832,1017.1401,82.34684,0.0,20.58671,343.4652
78.27308,25.015099,82.163315,1,0.0130070485,0.012822731,0.012170882,1,0.07133223,77.9865,32.40998,76.88139,76.88139,77.9865,39.80486,0,0.0,0,18.05688,995.7225,25.015099,25.015099,0.0,451.69467
83.73032,27.085201,82.163315,1,0.0130070485,0.0126155745,0.012170882,5,0.050284814,79.2671,41.425716,76.88139,15.376279,15.853419,55.76623,0,0.0,0,5.863375,1510.4396,135.42601,27.085201,0.0,158.8107
91.2651,25.463026,82.163315,1,0.0130070485,0.013236982,0.012170882,3,0.07738019,75.54592,34.398647,76.88139,25.62713,25.181974,43.33427,0,0.0,0,6.61604,1103.4216,76.38908,25.463026,0.0,168.4644
84.27007,24.932758,72.43486,1,0.0130070485,0.013117281,0.013805508,0,0.063326366,76.23531,31.295736,76.88139,0.0,0.0,37.658714,1,0.0130070485,0,6.538047,938.9356,0.0,24.932758,24.932758,163.01154
72.9926,20.729853,72.43486,1,0.0130070485,0.012967306,0.013805508,6,0.044429924,77.11702,36.12574,76.88139,12.813565,12.852837,51.52163,0,0.0,0,27.399328,1068.0358,124.37912,20.729853,0.0,567.984
82.859634,26.594866,82.163315,0,0.0,0.0,0.0,0,0.061442837,76.34572,34.970394,76.88139,0.0,0.0,43.34592,1,0.0130070485,0,24.854366,1152.7789,0.0,0.0,26.594866,660.99854
77.19419,23.945621,72.43486,1,0.0130070485,0.012831094,0.013805508,1,0.049957465,77.93568,29.066734,76.88139,76.88139,77.93568,34.187847,1,0.0130070485,0,26.593908,818.64923,23.945621,23.945621,23.945621,636.8077
94.62024,27.433207,82.163315,1,0.0130070485,0.013104677,0.012170882,1,0.046847537,76.30863,39.85567,76.88139,76.88139,76.30863,52.278137,1,0.0130070485,0,19.700047,1434.157,27.433207,27.433207,27.433207,540.4354
89.00358,29.454845,82.163315,1,0.0130070485,0.01292318,0.012170882,9,0.06422523,77.38033,34.321945,76.88139,8.542377,8.597815,39.18905,0,0.0,0,21.63753,1154.3074,265.0936,29.454845,0.0,637.3301
68.83167,26.625763,82.163315,0,0.0,0.0,0.0,0,0.07766004,74.39843,41.306473,76.88139,0.0,0.0,55.987186,0,0.0,0,19.495008,1490.7015,0.0,0.0,0.0,519.06946
84.01097,24.209139,72.43486,1,0.0130070485,0.012783938,0.013805508,6,0.05528464,78.22316,39.656994,76.88139,12.813565,13.037193,55.10485,1,0.0130070485,0,15.717499,1334.041,145.25484,24.209139,24.209139,380.5071
